sampler,nfe,err_l2
dpm1,20,6.4579336016763635
dpm1,20,4.389257271986935
dpm1,20,5.787617530440182
dpm1,20,2.2752951011982083
dpm1,20,4.305058640252051
dpm1,20,1.437174626461098
dpm1,20,5.152141983522077
dpm1,20,5.247478925936584
dpm1,20,6.867761781129327
dpm1,20,7.811850188341119
dpm1,20,8.126489896716965
dpm1,20,5.63820546960834
dpm1,20,4.309330840127601
dpm1,20,7.117726299235283
dpm1,20,4.677845133638543
dpm1,20,3.653645696355971
dpm1,20,4.91658818114973
dpm1,20,4.460813509574843
dpm1,20,6.4329562340892545
dpm1,20,3.460895616689872
dpm1,20,1.9279771956366916
dpm1,20,6.159746314810227
dpm1,20,7.697918904911445
dpm1,20,3.4093229682858763
dpm1,20,6.919807854507764
dpm1,20,6.3524578923454085
dpm1,20,5.084343191121645
dpm1,20,4.70977675106059
dpm1,20,5.2513106099637525
dpm1,20,3.6884689511624065
dpm1,20,7.433779719609526
dpm1,30,2.914441552645349
dpm1,30,2.8231114656836542
dpm1,30,2.723852485380861
dpm1,30,2.380688234450799
dpm1,30,8.973911140080808
dpm1,30,4.652165335202057
dpm1,30,2.68575690331041
dpm1,30,4.433870448666012
dpm1,30,5.317530638247834
dpm1,30,3.750799633449244
dpm1,30,5.842182610155085
dpm1,30,4.342203957054978
dpm1,30,2.463973363586172
dpm1,30,2.623563504230574
dpm1,30,4.987806476170118
dpm1,30,4.5967768264360895
dpm1,30,5.818783555972246
dpm1,30,5.292429687570466
dpm1,30,7.1075181549024835
dpm1,30,2.3305109976328358
dpm1,30,5.403285987045892
dpm1,30,3.632029059896503
dpm1,30,4.556557913821027
dpm1,30,3.0126789909006355
dpm1,30,4.421710351002257
dpm1,30,5.104421829160003
dpm1,30,3.5063918642436014
dpm1,30,3.4537939944721425
dpm1,30,4.840381485350336
dpm1,30,2.422290406106018
dpm1,30,3.4660958270076803
dpm1,30,1.9497540919986354
dpm1,30,4.35906071450973
dpm1,30,4.500014004977861
dpm1,30,3.101476989336642
dpm1,30,3.9606051288773876
dpm1,30,1.6235409586011342
dpm1,30,2.9836047103847627
dpm1,30,1.0969102880854193
dpm1,30,3.3956856631528423
dpm1,30,3.8810413690349863
dpm1,30,4.800615265415131
dpm1,30,6.571877083241089
dpm1,30,5.743945210853945
dpm1,30,3.9927580463749717
dpm1,30,3.079033321470869
dpm1,30,4.975522295675058
dpm1,30,3.206996295612789
dpm1,30,2.6068169447401237
dpm1,30,3.4148927205815918
dpm1,30,3.1995088589169915
dpm1,30,4.624542402419239
dpm1,30,2.451559075479572
dpm1,30,1.3599360608598399
dpm1,30,4.373445715611241
dpm1,30,6.9601462345549585
dpm1,30,2.374627742989902
dpm1,30,4.89268526656037
dpm1,30,5.014949761806301
dpm1,30,3.5364951157284787
dpm1,30,3.6221858577658885
dpm1,30,3.622909317761397
dpm1,30,2.599792821281909
dpm1,30,5.41753530757299
dpm1,50,1.8842782319832314
dpm1,50,1.7026359700635005
dpm1,50,1.7491297978627043
dpm1,50,1.5194227524262036
dpm1,50,6.330946493920106
dpm1,50,2.8655801479168255
dpm1,50,1.614604674683076
dpm1,50,2.7268415160353516
dpm1,50,4.219989314407419
dpm1,50,2.3513163435957796
dpm1,50,2.169538164245305
dpm1,50,2.6909550039257555
